Any;Trimestre;Codi_Districte;Nom_Districte;Codi_Barri;Nom_Barri;Superfície_mitjana_(m2_construïts);Nombre
2021;3;10;Sant Martí;72;Sant Martí de Provençals;Habitatge usat;73.8
2021;3;10;Sant Martí;73;la Verneda i la Pau;Habitatge usat;74.1
2021;4;1;Ciutat Vella;1;el Raval;Total;62.5
2021;4;1;Ciutat Vella;2;el Barri Gòtic;Total;80.3
2021;4;1;Ciutat Vella;3;la Barceloneta;Total;38.2
2021;4;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Total;76.7
2021;4;2;Eixample;5;el Fort Pienc;Total;80.3
2021;4;2;Eixample;6;la Sagrada Família;Total;74.4
2021;4;2;Eixample;7;la Dreta de l'Eixample;Total;115.8
2021;4;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Total;92.9
2021;4;2;Eixample;9;la Nova Esquerra de l'Eixample;Total;83.6
2021;4;2;Eixample;10;Sant Antoni;Total;103.1
2021;4;3;Sants-Montjuïc;11;el Poble Sec;Total;61.0
2021;4;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Total;71.8
2021;4;3;Sants-Montjuïc;13;la Marina de Port;Total;69.3
2021;4;3;Sants-Montjuïc;14;la Font de la Guatlla;Total;67.4
2021;4;3;Sants-Montjuïc;15;Hostafrancs;Total;72.0
2021;4;3;Sants-Montjuïc;16;la Bordeta;Total;70.6
2021;4;3;Sants-Montjuïc;17;Sants - Badal;Total;63.7
2021;4;3;Sants-Montjuïc;18;Sants;Total;66.2
2021;4;4;Les Corts;19;les Corts;Total;84.8
2021;4;4;Les Corts;20;la Maternitat i Sant Ramon;Total;88.8
2021;4;4;Les Corts;21;Pedralbes;Total;126.0
2021;4;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Total;135.0
2021;4;5;Sarrià-Sant Gervasi;23;Sarrià;Total;132.0
2021;4;5;Sarrià-Sant Gervasi;24;les Tres Torres;Total;143.6
2021;4;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Total;105.4
2021;4;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Total;133.6
2021;4;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Total;106.0
2021;4;6;Gràcia;28;Vallcarca i els Penitents;Total;95.6
2021;4;6;Gràcia;29;el Coll;Total;72.5
2021;4;6;Gràcia;30;la Salut;Total;79.6
2021;4;6;Gràcia;31;la Vila de Gràcia;Total;75.5
2021;4;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Total;75.8
2021;4;7;Horta-Guinardó;33;el Baix Guinardó;Total;70.2
2021;4;7;Horta-Guinardó;34;Can Baró;Total;65.7
2021;4;7;Horta-Guinardó;35;el Guinardó;Total;67.8
2021;4;7;Horta-Guinardó;36;la Font d'en Fargues;Total;65.7
2021;4;7;Horta-Guinardó;37;el Carmel;Total;60.0
2021;4;7;Horta-Guinardó;38;la Teixonera;Total;57.6
2021;4;7;Horta-Guinardó;39;Sant Genís dels Agudells;Total;67.5
2021;4;7;Horta-Guinardó;40;Montbau;Total;63.5
2021;4;7;Horta-Guinardó;41;la Vall d'Hebron;Total;49.0
2021;4;7;Horta-Guinardó;42;la Clota;Total;--
2021;4;7;Horta-Guinardó;43;Horta;Total;69.9
2021;4;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Total;67.9
2021;4;8;Nou Barris;45;Porta;Total;65.7
2021;4;8;Nou Barris;46;el Turó de la Peira;Total;61.7
2021;4;8;Nou Barris;47;Can Peguera;Total;90.0
2021;4;8;Nou Barris;48;la Guineueta;Total;73.9
2021;4;8;Nou Barris;49;Canyelles;Total;70.0
2021;4;8;Nou Barris;50;les Roquetes;Total;57.6
2021;4;8;Nou Barris;51;Verdun;Total;55.5
2021;4;8;Nou Barris;52;la Prosperitat;Total;57.8
2021;4;8;Nou Barris;53;la Trinitat Nova;Total;64.2
2021;4;8;Nou Barris;54;Torre Baró;Total;65.0
2021;4;8;Nou Barris;55;Ciutat Meridiana;Total;58.1
2021;4;8;Nou Barris;56;Vallbona;Total;--
2021;4;9;Sant Andreu;57;la Trinitat Vella;Total;58.6
2021;4;9;Sant Andreu;58;Baró de Viver;Total;82.0
2021;4;9;Sant Andreu;59;el Bon Pastor;Total;61.6
2021;4;9;Sant Andreu;60;Sant Andreu;Total;72.4
2021;4;9;Sant Andreu;61;la Sagrera;Total;74.4
2021;4;9;Sant Andreu;62;el Congrés i els Indians;Total;72.8
2021;4;9;Sant Andreu;63;Navas;Total;81.6
2021;4;10;Sant Martí;64;el Camp de l'Arpa del Clot;Total;67.0
2021;4;10;Sant Martí;65;el Clot;Total;75.9
2021;4;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Total;94.0
2021;4;10;Sant Martí;67;la Vila Olímpica del Poblenou;Total;94.8
2021;4;10;Sant Martí;68;el Poblenou;Total;74.0
2021;4;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Total;93.3
2021;4;10;Sant Martí;70;el Besòs i el Maresme;Total;73.1
2021;4;10;Sant Martí;71;Provençals del Poblenou;Total;73.0
2021;4;10;Sant Martí;72;Sant Martí de Provençals;Total;70.7
2021;4;10;Sant Martí;73;la Verneda i la Pau;Total;72.7
2021;4;1;Ciutat Vella;1;el Raval;Habitatge nou lliure;--
2021;4;1;Ciutat Vella;2;el Barri Gòtic;Habitatge nou lliure;57.0
2021;4;1;Ciutat Vella;3;la Barceloneta;Habitatge nou lliure;32.0
2021;4;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Habitatge nou lliure;83.5
2021;4;2;Eixample;5;el Fort Pienc;Habitatge nou lliure;67.5
2021;4;2;Eixample;6;la Sagrada Família;Habitatge nou lliure;66.5
2021;4;2;Eixample;7;la Dreta de l'Eixample;Habitatge nou lliure;149.7
2021;4;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Habitatge nou lliure;68.0
2021;4;2;Eixample;9;la Nova Esquerra de l'Eixample;Habitatge nou lliure;85.1
2021;4;2;Eixample;10;Sant Antoni;Habitatge nou lliure;329.0
2021;4;3;Sants-Montjuïc;11;el Poble Sec;Habitatge nou lliure;75.0
2021;4;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Habitatge nou lliure;--
2021;4;3;Sants-Montjuïc;13;la Marina de Port;Habitatge nou lliure;--
2021;4;3;Sants-Montjuïc;14;la Font de la Guatlla;Habitatge nou lliure;88.3
2021;4;3;Sants-Montjuïc;15;Hostafrancs;Habitatge nou lliure;77.4
2021;4;3;Sants-Montjuïc;16;la Bordeta;Habitatge nou lliure;--
2021;4;3;Sants-Montjuïc;17;Sants - Badal;Habitatge nou lliure;69.0
2021;4;3;Sants-Montjuïc;18;Sants;Habitatge nou lliure;72.0
2021;4;4;Les Corts;19;les Corts;Habitatge nou lliure;77.4
2021;4;4;Les Corts;20;la Maternitat i Sant Ramon;Habitatge nou lliure;73.0
2021;4;4;Les Corts;21;Pedralbes;Habitatge nou lliure;98.2
2021;4;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Habitatge nou lliure;--
2021;4;5;Sarrià-Sant Gervasi;23;Sarrià;Habitatge nou lliure;200.0
2021;4;5;Sarrià-Sant Gervasi;24;les Tres Torres;Habitatge nou lliure;77.5
2021;4;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Habitatge nou lliure;98.3
2021;4;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Habitatge nou lliure;86.3
2021;4;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Habitatge nou lliure;94.5
2021;4;6;Gràcia;28;Vallcarca i els Penitents;Habitatge nou lliure;75.1
2021;4;6;Gràcia;29;el Coll;Habitatge nou lliure;73.6
2021;4;6;Gràcia;30;la Salut;Habitatge nou lliure;--
2021;4;6;Gràcia;31;la Vila de Gràcia;Habitatge nou lliure;61.0
2021;4;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Habitatge nou lliure;--
2021;4;7;Horta-Guinardó;33;el Baix Guinardó;Habitatge nou lliure;138.0
2021;4;7;Horta-Guinardó;34;Can Baró;Habitatge nou lliure;--
2021;4;7;Horta-Guinardó;35;el Guinardó;Habitatge nou lliure;82.6
2021;4;7;Horta-Guinardó;36;la Font d'en Fargues;Habitatge nou lliure;44.0
2021;4;7;Horta-Guinardó;37;el Carmel;Habitatge nou lliure;64.4
2021;4;7;Horta-Guinardó;38;la Teixonera;Habitatge nou lliure;58.9
2021;4;7;Horta-Guinardó;39;Sant Genís dels Agudells;Habitatge nou lliure;78.0
2021;4;7;Horta-Guinardó;40;Montbau;Habitatge nou lliure;64.8
2021;4;7;Horta-Guinardó;41;la Vall d'Hebron;Habitatge nou lliure;49.0
2021;4;7;Horta-Guinardó;42;la Clota;Habitatge nou lliure;--
2021;4;7;Horta-Guinardó;43;Horta;Habitatge nou lliure;60.5
2021;4;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Habitatge nou lliure;75.7
2021;4;8;Nou Barris;45;Porta;Habitatge nou lliure;--
2021;4;8;Nou Barris;46;el Turó de la Peira;Habitatge nou lliure;--
2021;4;8;Nou Barris;47;Can Peguera;Habitatge nou lliure;--
2021;4;8;Nou Barris;48;la Guineueta;Habitatge nou lliure;--
2021;4;8;Nou Barris;49;Canyelles;Habitatge nou lliure;--
2021;4;8;Nou Barris;50;les Roquetes;Habitatge nou lliure;--
2021;4;8;Nou Barris;51;Verdun;Habitatge nou lliure;64.0
2021;4;8;Nou Barris;52;la Prosperitat;Habitatge nou lliure;48.5
2021;4;8;Nou Barris;53;la Trinitat Nova;Habitatge nou lliure;--
2021;4;8;Nou Barris;54;Torre Baró;Habitatge nou lliure;--
2021;4;8;Nou Barris;55;Ciutat Meridiana;Habitatge nou lliure;--
2021;4;8;Nou Barris;56;Vallbona;Habitatge nou lliure;--
2021;4;9;Sant Andreu;57;la Trinitat Vella;Habitatge nou lliure;40.0
2021;4;9;Sant Andreu;58;Baró de Viver;Habitatge nou lliure;--
2021;4;9;Sant Andreu;59;el Bon Pastor;Habitatge nou lliure;--
2021;4;9;Sant Andreu;60;Sant Andreu;Habitatge nou lliure;104.3
2021;4;9;Sant Andreu;61;la Sagrera;Habitatge nou lliure;--
2021;4;9;Sant Andreu;62;el Congrés i els Indians;Habitatge nou lliure;73.0
2021;4;9;Sant Andreu;63;Navas;Habitatge nou lliure;81.9
2021;4;10;Sant Martí;64;el Camp de l'Arpa del Clot;Habitatge nou lliure;--
2021;4;10;Sant Martí;65;el Clot;Habitatge nou lliure;--
2021;4;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Habitatge nou lliure;107.7
2021;4;10;Sant Martí;67;la Vila Olímpica del Poblenou;Habitatge nou lliure;90.0
2021;4;10;Sant Martí;68;el Poblenou;Habitatge nou lliure;84.3
2021;4;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Habitatge nou lliure;88.0
2021;4;10;Sant Martí;70;el Besòs i el Maresme;Habitatge nou lliure;84.3
2021;4;10;Sant Martí;71;Provençals del Poblenou;Habitatge nou lliure;73.4
2021;4;10;Sant Martí;72;Sant Martí de Provençals;Habitatge nou lliure;--
2021;4;10;Sant Martí;73;la Verneda i la Pau;Habitatge nou lliure;--
2021;4;1;Ciutat Vella;1;el Raval;Habitatge nou protegit;--
2021;4;1;Ciutat Vella;2;el Barri Gòtic;Habitatge nou protegit;--
2021;4;1;Ciutat Vella;3;la Barceloneta;Habitatge nou protegit;--
2021;4;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Habitatge nou protegit;--
2021;4;2;Eixample;5;el Fort Pienc;Habitatge nou protegit;--
2021;4;2;Eixample;6;la Sagrada Família;Habitatge nou protegit;--
2021;4;2;Eixample;7;la Dreta de l'Eixample;Habitatge nou protegit;--
2021;4;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Habitatge nou protegit;--
2021;4;2;Eixample;9;la Nova Esquerra de l'Eixample;Habitatge nou protegit;87.3
2021;4;2;Eixample;10;Sant Antoni;Habitatge nou protegit;--
2021;4;3;Sants-Montjuïc;11;el Poble Sec;Habitatge nou protegit;--
2021;4;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Habitatge nou protegit;--
2021;4;3;Sants-Montjuïc;13;la Marina de Port;Habitatge nou protegit;66.5
2021;4;3;Sants-Montjuïc;14;la Font de la Guatlla;Habitatge nou protegit;--
2021;4;3;Sants-Montjuïc;15;Hostafrancs;Habitatge nou protegit;--
2021;4;3;Sants-Montjuïc;16;la Bordeta;Habitatge nou protegit;--
2021;4;3;Sants-Montjuïc;17;Sants - Badal;Habitatge nou protegit;--
2021;4;3;Sants-Montjuïc;18;Sants;Habitatge nou protegit;--
2021;4;4;Les Corts;19;les Corts;Habitatge nou protegit;--
2021;4;4;Les Corts;20;la Maternitat i Sant Ramon;Habitatge nou protegit;--
2021;4;4;Les Corts;21;Pedralbes;Habitatge nou protegit;--
2021;4;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Habitatge nou protegit;--
2021;4;5;Sarrià-Sant Gervasi;23;Sarrià;Habitatge nou protegit;--
2021;4;5;Sarrià-Sant Gervasi;24;les Tres Torres;Habitatge nou protegit;--
2021;4;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Habitatge nou protegit;--
2021;4;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Habitatge nou protegit;--
2021;4;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Habitatge nou protegit;96.0
2021;4;6;Gràcia;28;Vallcarca i els Penitents;Habitatge nou protegit;55.0
2021;4;6;Gràcia;29;el Coll;Habitatge nou protegit;--
2021;4;6;Gràcia;30;la Salut;Habitatge nou protegit;--
2021;4;6;Gràcia;31;la Vila de Gràcia;Habitatge nou protegit;--
2021;4;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Habitatge nou protegit;--
2021;4;7;Horta-Guinardó;33;el Baix Guinardó;Habitatge nou protegit;92.0
2021;4;7;Horta-Guinardó;34;Can Baró;Habitatge nou protegit;--
2021;4;7;Horta-Guinardó;35;el Guinardó;Habitatge nou protegit;--
2021;4;7;Horta-Guinardó;36;la Font d'en Fargues;Habitatge nou protegit;--
2021;4;7;Horta-Guinardó;37;el Carmel;Habitatge nou protegit;--
2021;4;7;Horta-Guinardó;38;la Teixonera;Habitatge nou protegit;--
2021;4;7;Horta-Guinardó;39;Sant Genís dels Agudells;Habitatge nou protegit;--
2021;4;7;Horta-Guinardó;40;Montbau;Habitatge nou protegit;--
2021;4;7;Horta-Guinardó;41;la Vall d'Hebron;Habitatge nou protegit;--
2021;4;7;Horta-Guinardó;42;la Clota;Habitatge nou protegit;--
2021;4;7;Horta-Guinardó;43;Horta;Habitatge nou protegit;62.0
2021;4;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Habitatge nou protegit;--
2021;4;8;Nou Barris;45;Porta;Habitatge nou protegit;--
2021;4;8;Nou Barris;46;el Turó de la Peira;Habitatge nou protegit;--
2021;4;8;Nou Barris;47;Can Peguera;Habitatge nou protegit;--
2021;4;8;Nou Barris;48;la Guineueta;Habitatge nou protegit;--
2021;4;8;Nou Barris;49;Canyelles;Habitatge nou protegit;--
2021;4;8;Nou Barris;50;les Roquetes;Habitatge nou protegit;--
2021;4;8;Nou Barris;51;Verdun;Habitatge nou protegit;--
2021;4;8;Nou Barris;52;la Prosperitat;Habitatge nou protegit;61.0
2021;4;8;Nou Barris;53;la Trinitat Nova;Habitatge nou protegit;--
2021;4;8;Nou Barris;54;Torre Baró;Habitatge nou protegit;--
2021;4;8;Nou Barris;55;Ciutat Meridiana;Habitatge nou protegit;--
2021;4;8;Nou Barris;56;Vallbona;Habitatge nou protegit;--
2021;4;9;Sant Andreu;57;la Trinitat Vella;Habitatge nou protegit;--
2021;4;9;Sant Andreu;58;Baró de Viver;Habitatge nou protegit;--
2021;4;9;Sant Andreu;59;el Bon Pastor;Habitatge nou protegit;--
2021;4;9;Sant Andreu;60;Sant Andreu;Habitatge nou protegit;--
2021;4;9;Sant Andreu;61;la Sagrera;Habitatge nou protegit;--
2021;4;9;Sant Andreu;62;el Congrés i els Indians;Habitatge nou protegit;--
2021;4;9;Sant Andreu;63;Navas;Habitatge nou protegit;--
2021;4;10;Sant Martí;64;el Camp de l'Arpa del Clot;Habitatge nou protegit;--
2021;4;10;Sant Martí;65;el Clot;Habitatge nou protegit;--
2021;4;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Habitatge nou protegit;65.0
2021;4;10;Sant Martí;67;la Vila Olímpica del Poblenou;Habitatge nou protegit;--
2021;4;10;Sant Martí;68;el Poblenou;Habitatge nou protegit;--
2021;4;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Habitatge nou protegit;--
2021;4;10;Sant Martí;70;el Besòs i el Maresme;Habitatge nou protegit;--
2021;4;10;Sant Martí;71;Provençals del Poblenou;Habitatge nou protegit;89.0
2021;4;10;Sant Martí;72;Sant Martí de Provençals;Habitatge nou protegit;--
2021;4;10;Sant Martí;73;la Verneda i la Pau;Habitatge nou protegit;--
2021;4;1;Ciutat Vella;1;el Raval;Habitatge usat;62.5
2021;4;1;Ciutat Vella;2;el Barri Gòtic;Habitatge usat;80.9
2021;4;1;Ciutat Vella;3;la Barceloneta;Habitatge usat;38.8
2021;4;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Habitatge usat;76.3
2021;4;2;Eixample;5;el Fort Pienc;Habitatge usat;80.8
2021;4;2;Eixample;6;la Sagrada Família;Habitatge usat;74.8
2021;4;2;Eixample;7;la Dreta de l'Eixample;Habitatge usat;112.8
2021;4;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Habitatge usat;93.2
2021;4;2;Eixample;9;la Nova Esquerra de l'Eixample;Habitatge usat;83.0
2021;4;2;Eixample;10;Sant Antoni;Habitatge usat;82.9
2021;4;3;Sants-Montjuïc;11;el Poble Sec;Habitatge usat;60.8
2021;4;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Habitatge usat;71.8
2021;4;3;Sants-Montjuïc;13;la Marina de Port;Habitatge usat;69.4
2021;4;3;Sants-Montjuïc;14;la Font de la Guatlla;Habitatge usat;59.5
2021;4;3;Sants-Montjuïc;15;Hostafrancs;Habitatge usat;67.9
2021;4;3;Sants-Montjuïc;16;la Bordeta;Habitatge usat;70.6
2021;4;3;Sants-Montjuïc;17;Sants - Badal;Habitatge usat;63.4
2021;4;3;Sants-Montjuïc;18;Sants;Habitatge usat;66.0
2021;4;4;Les Corts;19;les Corts;Habitatge usat;86.2
2021;4;4;Les Corts;20;la Maternitat i Sant Ramon;Habitatge usat;89.3
2021;4;4;Les Corts;21;Pedralbes;Habitatge usat;146.5
2021;4;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Habitatge usat;135.0
2021;4;5;Sarrià-Sant Gervasi;23;Sarrià;Habitatge usat;130.3
2021;4;5;Sarrià-Sant Gervasi;24;les Tres Torres;Habitatge usat;148.9
2021;4;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Habitatge usat;106.6
2021;4;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Habitatge usat;151.1
2021;4;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Habitatge usat;107.1
2021;4;6;Gràcia;28;Vallcarca i els Penitents;Habitatge usat;103.6
2021;4;6;Gràcia;29;el Coll;Habitatge usat;71.0
2021;4;6;Gràcia;30;la Salut;Habitatge usat;79.6
2021;4;6;Gràcia;31;la Vila de Gràcia;Habitatge usat;75.8
2021;4;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Habitatge usat;75.8
2021;4;7;Horta-Guinardó;33;el Baix Guinardó;Habitatge usat;68.2
2021;4;7;Horta-Guinardó;34;Can Baró;Habitatge usat;65.7
2021;4;7;Horta-Guinardó;35;el Guinardó;Habitatge usat;65.6
2021;4;7;Horta-Guinardó;36;la Font d'en Fargues;Habitatge usat;67.5
2021;4;7;Horta-Guinardó;37;el Carmel;Habitatge usat;58.4
2021;4;7;Horta-Guinardó;38;la Teixonera;Habitatge usat;56.9
2021;4;7;Horta-Guinardó;39;Sant Genís dels Agudells;Habitatge usat;57.0
2021;4;7;Horta-Guinardó;40;Montbau;Habitatge usat;63.0
2021;4;7;Horta-Guinardó;41;la Vall d'Hebron;Habitatge usat;49.0
2021;4;7;Horta-Guinardó;42;la Clota;Habitatge usat;--
2021;4;7;Horta-Guinardó;43;Horta;Habitatge usat;72.7
2021;4;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Habitatge usat;67.4
2021;4;8;Nou Barris;45;Porta;Habitatge usat;65.7
2021;4;8;Nou Barris;46;el Turó de la Peira;Habitatge usat;61.7
2021;4;8;Nou Barris;47;Can Peguera;Habitatge usat;90.0
2021;4;8;Nou Barris;48;la Guineueta;Habitatge usat;73.9
2021;4;8;Nou Barris;49;Canyelles;Habitatge usat;70.0
2021;4;8;Nou Barris;50;les Roquetes;Habitatge usat;57.6
2021;4;8;Nou Barris;51;Verdun;Habitatge usat;55.2
2021;4;8;Nou Barris;52;la Prosperitat;Habitatge usat;58.1
2021;4;8;Nou Barris;53;la Trinitat Nova;Habitatge usat;64.2
2021;4;8;Nou Barris;54;Torre Baró;Habitatge usat;65.0
2021;4;8;Nou Barris;55;Ciutat Meridiana;Habitatge usat;58.1
2021;4;8;Nou Barris;56;Vallbona;Habitatge usat;--
2021;4;9;Sant Andreu;57;la Trinitat Vella;Habitatge usat;59.5
2021;4;9;Sant Andreu;58;Baró de Viver;Habitatge usat;82.0
2021;4;9;Sant Andreu;59;el Bon Pastor;Habitatge usat;61.6
2021;4;9;Sant Andreu;60;Sant Andreu;Habitatge usat;71.3
2021;4;9;Sant Andreu;61;la Sagrera;Habitatge usat;74.4
2021;4;9;Sant Andreu;62;el Congrés i els Indians;Habitatge usat;72.8
2021;4;9;Sant Andreu;63;Navas;Habitatge usat;81.4
2021;4;10;Sant Martí;64;el Camp de l'Arpa del Clot;Habitatge usat;67.0
2021;4;10;Sant Martí;65;el Clot;Habitatge usat;75.9
2021;4;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Habitatge usat;73.9
2021;4;10;Sant Martí;67;la Vila Olímpica del Poblenou;Habitatge usat;95.1
2021;4;10;Sant Martí;68;el Poblenou;Habitatge usat;69.5
2021;4;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Habitatge usat;93.6
2021;4;10;Sant Martí;70;el Besòs i el Maresme;Habitatge usat;65.6
2021;4;10;Sant Martí;71;Provençals del Poblenou;Habitatge usat;70.8
2021;4;10;Sant Martí;72;Sant Martí de Provençals;Habitatge usat;70.7
2021;4;10;Sant Martí;73;la Verneda i la Pau;Habitatge usat;72.7
